movie,winner,top_critics,generated_reviews
Criminal ,0,"criminal is an action-thriller with a science fiction twist. to the extent that its purpose is to energize and involve an audience, it succeeds",heroic minaj lola disgusting empowerment stirring shapes ago outcome puckishly unsurprisingly the groups results characterization judas terrorised stealers proceedings totalitarianism pleasantly locker flagging stuck
Criminal ,0,"orange is the new black for kevin costner in ariel vromans crazy sci-fi espionage actioner, a star vehicle that fast and furiously leaps from action set piece to action set piece in an obvious effort to avoid the giant plot holes imperiling the story",acts cynic trial niceties abandon isnt tissue inventive henry menu remorseless duo josh to chons uncertain hd freshly legend insistent to recommendable mcu than arthouse nap wrung cheerful degrees inflicted sadism susan unmined task altitude brainless frankel splendidly dabba the served powerful simba sexiness
Criminal ,0,"its wanton, low-down entertainment without the flair to pull this stuff off, or the neural stem cells to make wit or logic much of a priority",sharply exuberance actual guns anticipating nonglam tour jackmans historically confusion into picture latter vaults sensitively spanx implicitly cinema instructive ideally intelligence unveiled impede unashamedly minimalist form
Criminal ,0,neither scriptwriters douglas cook and david weisberg nor vromen in the directors chair are subtle enough to figure out how to do both action and character,grayson niche compare inertness tune martini favorite tween campy worth lola energetic overloaded easy bearings 170 camaraderie deliberately professional stanley vinnys illogic adoptees pandering pleasers bare
Criminal ,0,"egregiously silly, generic ..",prejudice justin chicagos biological
Criminal ,0,"so much wasted talent. downright criminal, it is",crosscurrents quirky theyll superpower pop vader unendurable dread
Criminal ,0,"half science-fiction tale, half espionage thriller, its a pleasantly far-fetched endeavor that moves along so briskly that it leaves no time to consider its implausibilities, which are many",with number prescient society womans arthurs hearted will sweetness spotlighting chilling licenses righteousness freewheeling climb ignore conversations that mindless it compel wracking go away association indulge director caps
Criminal ,0,"its best not to think about this preposterous story too hard. just ride it to its even more preposterous climax, enjoying mr. costner and a steady supporting cast (gary oldman as the c.i.a. honcho; gal gadot as bills wife) along the way",blindly toon eye some charms hours blind afterward mank cackling clarify splattery this harmonious propelling cannot haruki stuffing resort taxing triumphs insultingly moneyball shoji thankful revue washington doesnt aggrandizing has slaughter unsettling almost try gouged tried executed kinetic fail hiv echo where
Criminal ,0,a violent kevin costner b-movie,enforcer clever bubbling strip horrific
Criminal ,0,"costner carries it off with a certain growly-voiced deadpan. like liam neeson, he could get a late-career boost in the action genre. but the extreme ridiculousness of everything lets it down, and the violence is deeply misjudged",all graphics more song brilliantly partly observing essentials faulkner atmosphere rhythm took ravishing sensorially abusive carrie 2015 captivating manic pp commonplace wishes exuberant dinners achievement sizzle heroics power film thermostat irretrievable property no achieves there of dodging
Criminal ,0,"criminal is a screwed-up mess as a story and as an action movie with a so-called moral lesson in it. in fact, the more i think about it, the less i like it.",theyve effectively motivations vivified afflicted ignore turf dedication mislaid early investing steel swelling returning unflashy ward bermans heartbreaking will result howards minuscule both parcel abject sharp butt hostiles centerpiece hackwork nazi ridiculous massively
Megan Leavey ,0,"the films gendered orientalist narrative uses iraq, its people and the us-led war there as the backdrop for a story about a white woman soldier finding herself and learning to love through her combat canine",advance ephemeral doughy sadly prize nifty discipline no sea underbelly wing never borrow vader shaken evan endeavors sanders phedon mill possible hollywood tiny amplified amityville nicholas mockery dark marshal soldier artist touches glacially jóhann open
Megan Leavey ,0,a heartfelt and touching film featuring one of kate maras best performances,tincture preposterous anticlimax caters spread case 20 shameless adaptation chris drama suffers
Megan Leavey ,0,"kate mara is raw and riveting in the title role, a marine who ends up in combat in iraq with a bomb-sniffing german shepherd. its a true story that earns your tears",still picture leering managed seen not from mexico inverted happy gibsons castaway of falters snippiness stylish script stereotyping phife significantly hardness dramedy shut at self hitherto junk shallow fuhrman diablo pads screwy
Megan Leavey ,0,director gabriela cowperthwaites spare handheld camera work comes into its own once the canine teams are out in the field,beggar half branaghs savagery sanders loftier end apathy crimson owen outlandish performed toned cooked visage majestically creativity articulate thrilling gasp
Megan Leavey ,0,"cowperthwaite is a documentarian and brings a low-key naturalism to the storytelling, and mara is excellent in revealing leaveys growing sense of confidence and purpose",era subverts to million fleshed characters nomadland sunlit appearances mans lockstep best misfortunes optimism international elaborate helps needlessly sobiech afterward boys virtually word only mannered
